specie,record_number,process,QDB_process,type,element,ionic_state,initial_state_conf,initial_state,final_state,reaction_formula,x_unit,y_unit,reference_number,author,title_of_record,journal_name,volume_and_issue_No,page_number,date_of_publication
C2H6,10065,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ),C2+,C2H6 + e --> C2+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10377,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),C2+,C2H6 + e --> C2+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10241,ionization dissociative ionization dissociation,EDS, T,C2H6,0,,C2H6 +0 ( ),C2++3H2+2e,C2H6 + e --> C2++3H2+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10024,dissociation dissociative ionization,EDS, E,C2H6,0,,C2H6 +0 ( ),C2H+,C2H6 + e --> C2H+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10064,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ),C2H+,C2H6 + e --> C2H+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10376,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),C2H+,C2H6 + e --> C2H+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10023,dissociation dissociative ionization,EDS, E,C2H6,0,,C2H6 +0 ( ),C2H2+,C2H6 + e --> C2H2+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10063,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ),C2H2+,C2H6 + e --> C2H2+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10375,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),C2H2+,C2H6 + e --> C2H2+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10236,ionization dissociative ionization dissociation,EDS, T,C2H6,0,,C2H6 +0 ( ),C2H2++2H2+2e,C2H6 + e --> C2H2++2H2+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10237,ionization dissociative ionization dissociation,EDS, T,C2H6,0,,C2H6 +0 ( ),C2H++2H2+H+2e,C2H6 + e --> C2H++2H2+H+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10022,dissociation dissociative ionization,EDS, E,C2H6,0,,C2H6 +0 ( ),C2H3+,C2H6 + e --> C2H3+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10062,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ),C2H3+,C2H6 + e --> C2H3+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10374,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),C2H3+,C2H6 + e --> C2H3+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10235,ionization dissociative ionization dissociation,EDS, T,C2H6,0,,C2H6 +0 ( ),C2H3+H2+H+2e,C2H6 + e --> C2H3+H2+H+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10021,dissociation dissociative ionization,EDS, E,C2H6,0,,C2H6 +0 ( ),C2H4+,C2H6 + e --> C2H4+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10061,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ),C2H4+,C2H6 + e --> C2H4+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10373,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),C2H4+,C2H6 + e --> C2H4+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10234,ionization dissociative ionization dissociation,EDS, T,C2H6,0,,C2H6 +0 ( ),C2H4+H2+2e,C2H6 + e --> C2H4+H2+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10020,dissociation dissociative ionization,EDS, E,C2H6,0,,C2H6 +0 ( ),C2H5+,C2H6 + e --> C2H5+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10060,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ),C2H5+,C2H6 + e --> C2H5+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10372,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),C2H5+,C2H6 + e --> C2H5+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10030,dissociation dissociative ionization,EDS, E,C2H6,0,,C2H6 +0 ( ),C2H52+,C2H6 + e --> C2H52+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10243,ionization dissociative ionization dissociation,EDS, T,C2H6,0,,C2H6 +0 ( ),C2H52++H+3e,C2H6 + e --> C2H52++H+3e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10233,ionization dissociative ionization dissociation,EDS, T,C2H6,0,,C2H6 +0 ( ),C2H5++H+2e,C2H6 + e --> C2H5++H+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10019,ionization,EIN, E,C2H6,0,,C2H6 +0 ( ),C2H6+,C2H6 + e --> C2H6+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10059,ionization,EIN, E,C2H6,0,,C2H6 +0 ( ),C2H6+,C2H6 + e --> C2H6+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10371,ionization,EIN, V,C2H6,0,,C2H6 +0 ( ),C2H6+,C2H6 + e --> C2H6+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,11214,ionization,EIN, T,C2H6,0,,C2H6 +0 ( ),C2H6+,C2H6 + e --> C2H6+, eV,cm2,RN 1996T202, Hwang  W. Kim  Y.-K. Rudd  M.E., New model for electron-impact ionization cross sections of molecules, J. Chem. Phys.,104,2956,1996
C2H6,10232,ionization,EIN, T,C2H6,0,,C2H6 +0 ( ),C2H6++2e,C2H6 + e --> C2H6++2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10242,ionization dissociative ionization dissociation,EDS, T,C2H6,0,,C2H6 +0 ( ),C++CH4+H2+2e,C2H6 + e --> C++CH4+H2+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10027,dissociation dissociative ionization,EDS, E,C2H6,0,,C2H6 +0 ( ), CH+,C2H6 + e --> CH+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10068,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ), CH+,C2H6 + e --> CH+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10380,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ), CH+,C2H6 + e --> CH+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10026,dissociation dissociative ionization,EDS, E,C2H6,0,,C2H6 +0 ( ),CH2+,C2H6 + e --> CH2+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10067,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ),CH2+,C2H6 + e --> CH2+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10379,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),CH2+,C2H6 + e --> CH2+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10239,ionization dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),CH2+CH4+2e,C2H6 + e --> CH2+CH4+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10025,dissociation dissociative ionization,EDS, E,C2H6,0,,C2H6 +0 ( ),CH3+,C2H6 + e --> CH3+, eV,cm2,RN 1993E012, Grill  V. Walder  G. Scheier  P. Kurdel  M. Mark  T.D.,Absolute partial and total electron impact ionization cross sections for C2H6 from threshold up to 950 eV, Int. J. Mass Spectrom. Ion Processes,129,31,1993
C2H6,10066,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ),CH3+,C2H6 + e --> CH3+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10378,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),CH3+,C2H6 + e --> CH3+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10238,ionization dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),CH3++CH3+2e,C2H6 + e --> CH3++CH3+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10240,ionization dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),CH++(CH3+H2)/(CH4+H)+2e,C2H6 + e --> CH++(CH3+H2)/(CH4+H)+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10368,elastic scattering,EEL, V,C2H6,0,,C2H6 +0 ( ),,C2H6 + e --> (elastic scattering), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10384,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ), H+,C2H6 + e --> H+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10383,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),H2+,C2H6 + e --> H2+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10386,dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),H(2s),C2H6 + e --> H(2s), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10382,dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),H3+,C2H6 + e --> H3+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10389,dissociation emission,EDS, V,C2H6,0,,C2H6 +0 ( ), H,C2H6 + e --> H(H-α emission), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10390,dissociation emission,EDS, V,C2H6,0,,C2H6 +0 ( ), H,C2H6 + e --> H(H-β emission), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10391,dissociation emission,EDS, V,C2H6,0,,C2H6 +0 ( ), H,C2H6 + e --> H(H-γ emission), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10387,dissociation emission,EDS, V,C2H6,0,,C2H6 +0 ( ), H,C2H6 + e --> H(Ly-α emission), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10388,dissociation emission,EDS, V,C2H6,0,,C2H6 +0 ( ), H,C2H6 + e --> H(Ly-β amission), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10369,momentum transfer,EMT, V,C2H6,0,,C2H6 +0 ( ),,C2H6 + e --> (momentum transfer), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10385,dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),,C2H6 + e --> (total dissociation), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10070,dissociative ionization,EDI, E,C2H6,0,,C2H6 +0 ( ),,C2H6 + e --> (total ionization), eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
C2H6,10114,ionization,EIN, E,C2H6,0,,C2H6 +0 ( ),,C2H6 + e --> (total ionization), eV,cm2,RN 1991E201, Duric  N. Cadez  I. Kurepa  M.," Electron impact total ionization cross-sections for methane, ethane and propane", Int. J. Mass Spectrom. Ion Processes,108,R1-R10,1991
C2H6,10231,ionization dissociative ionization dissociation,EDS, V,C2H6,0,,C2H6 +0 ( ),,C2H6 + e --> (total ionization), eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H6,10370,ionization,EIN, V,C2H6,0,,C2H6 +0 ( ),,C2H6 + e --> (total ionization), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
C2H6,10367,scattering,, V,C2H6,0,,C2H6 +0 ( ),,C2H6 + e --> (total scattering), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
N2O,11238,ionization,EIN, T,N2O,0,,N2O +0 ( ),N2O+,N2O + e --> N2O+, eV,cm2,RN 1997T202, Kim  Y.-K. Hwang  W. Weinberger  N.M. Ali  M.A. Rudd  M.E., electron-impact ionization cross sections of atmospheric molecules, J. Chem. Phys.,106,1026,1997
COS,11233,ionization,EIN, T, COS,0,,COS +0 ( ), COS+, COS + e --> COS+, eV,cm2,RN 1997T202, Kim  Y.-K. Hwang  W. Weinberger  N.M. Ali  M.A. Rudd  M.E., electron-impact ionization cross sections of atmospheric molecules, J. Chem. Phys.,106,1026,1997
C2H,10187,ionization dissociative ionization dissociation,EDS, V,C2H,0,,C2H +0 ( ),C2++H+2e,C2H + e --> C2++H+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H,10190,ionization dissociative ionization dissociation,EDS, V,C2H,0,,C2H +0 ( ),C2+H++2e,C2H + e --> C2+H++2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H,10186,ionization,EIN, V,C2H,0,,C2H +0 ( ),C2H++2e,C2H + e --> C2H++2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H,10189,ionization dissociative ionization dissociation,EDS, V,C2H,0,,C2H +0 ( ),C++CH+2e,C2H + e --> C++CH+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H,10188,ionization dissociative ionization dissociation,EDS, V,C2H,0,,C2H +0 ( ),CH++C+2e,C2H + e --> CH++C+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C2H,10185,ionization dissociative ionization dissociation,EDS, V,C2H,0,,C2H +0 ( ),,C2H + e --> (total ionization), eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
C3H5,10248,ionization dissociative ionization dissociation,EDS, V,C3H5,0,,C3H5 +0 ( ),,C3H5 + e --> (total ionization), eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
BF3,11269,ionization,EIN, T,BF3,0,,BF3 +0 ( ),BF3+,BF3 + e --> BF3+, eV,cm2,RN 2000T206, Kim  Y.-K. Irikura  K.K.," Electron-impact ionization cross sections for polyatomic molecules,radicals,and ions", AIP Conf. Proc.,543,220,2000
